MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,CentralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SalePrice
120,NA,6820,8,5,1985,1985,0,368,1120,0,1488,1,1502,0,0,1502,1,0,1,1,1,1,4,0,1985,2,528,1,0,54,0,0,140,0,0,6,2010,212000
60,92,11952,7,6,1977,1977,0,0,0,808,808,1,1161,808,0,1969,0,0,2,1,3,1,8,1,1977,2,534,1,0,0,0,0,276,0,0,11,2007,190000
180,35,3675,6,5,2005,2005,80,459,0,88,547,1,1072,0,0,1072,1,0,1,0,2,1,5,0,2005,2,525,1,0,28,0,0,0,0,0,6,2008,148000
20,110,14977,8,5,2006,2007,304,1350,0,626,1976,1,1976,0,0,1976,1,0,2,0,2,1,7,1,2006,3,908,1,250,63,0,0,0,0,0,7,2007,440000
120,41,5330,8,5,2000,2000,0,1196,0,298,1494,1,1652,0,0,1652,1,0,2,0,2,1,6,0,2000,2,499,1,96,48,0,0,0,0,0,8,2007,251000
20,80,8480,5,6,1963,1963,0,630,0,340,970,1,970,0,0,970,1,0,1,0,2,1,5,0,1996,2,624,1,0,24,0,0,192,0,0,7,2007,132500
20,75,13125,6,5,1997,1998,215,994,0,484,1478,1,1493,0,0,1493,1,0,2,0,3,1,7,1,1997,2,508,1,140,39,0,0,0,0,0,4,2008,208900
60,105,13693,9,5,2006,2006,772,0,0,2153,2153,1,2069,574,0,2643,0,0,2,1,3,1,9,1,2006,3,694,1,414,84,0,0,0,0,0,3,2007,380000
20,79,10637,8,5,2007,2008,336,1288,0,417,1705,1,1718,0,0,1718,1,0,2,0,3,1,7,1,2007,3,826,1,208,44,0,0,0,0,0,9,2009,297000
30,50,5925,4,7,1937,2000,435,168,0,739,907,1,1131,0,0,1131,0,0,1,0,2,1,7,0,1995,2,672,1,0,72,0,0,0,0,0,3,2007,89471
20,98,16033,9,5,2004,2005,378,1261,0,572,1833,1,1850,0,0,1850,1,0,2,0,3,1,8,1,2004,3,772,1,519,112,0,0,0,0,0,3,2006,326000
20,72,11846,9,5,2003,2004,562,1567,0,225,1792,1,1792,0,0,1792,1,0,2,0,2,1,6,1,2003,3,874,1,206,49,0,0,0,0,0,8,2006,374000
70,50,2500,7,8,1915,2005,0,299,0,611,910,1,916,910,0,1826,1,0,1,1,4,1,7,1,1915,1,164,1,0,0,0,0,0,0,0,6,2009,155000
120,32,4500,6,5,1998,1998,116,897,0,319,1216,1,1216,0,0,1216,1,0,2,0,2,1,5,0,1998,2,402,1,0,125,0,0,0,0,0,5,2006,164000
20,NA,7758,5,7,1962,2001,0,588,0,411,999,1,999,0,0,999,1,0,1,0,3,1,6,0,1963,1,264,1,0,132,0,0,0,0,0,3,2007,132500
20,80,9600,5,7,1950,2007,0,607,0,506,1113,1,1113,0,0,1113,0,0,1,0,3,1,5,1,1950,1,264,1,0,80,120,0,0,0,0,7,2009,147000
20,79,10289,5,7,1965,1965,168,836,0,237,1073,1,1073,0,0,1073,1,0,1,1,3,1,6,0,1965,2,515,1,0,0,0,0,0,0,0,6,2007,156000
20,70,12243,5,6,1971,1971,0,998,0,486,1484,1,1484,0,0,1484,0,0,2,0,3,1,7,1,1971,2,487,1,224,0,0,0,180,0,0,2,2007,175000
190,60,10800,5,4,1900,1970,0,664,0,290,954,0,1766,648,0,2414,0,0,2,0,3,2,10,1,1970,2,520,0,142,0,0,0,0,0,0,5,2006,160000
180,21,1526,4,8,1970,2002,0,515,0,115,630,1,630,0,0,630,1,0,1,0,1,1,3,0,1970,1,286,1,0,0,0,0,0,0,0,5,2009,86000
160,NA,2665,5,6,1976,1976,0,0,0,264,264,1,616,688,0,1304,0,0,1,1,3,1,4,1,1976,1,336,1,141,24,0,0,0,0,0,6,2008,115000
50,79,9490,6,7,1941,1950,0,403,165,238,806,1,958,620,0,1578,1,0,1,0,3,1,5,2,1941,1,240,1,0,0,32,0,0,0,0,8,2006,133000
60,105,15578,6,5,2006,2006,0,0,0,728,728,1,728,728,0,1456,0,0,2,1,3,1,8,0,2006,2,429,1,0,0,0,0,0,0,0,5,2006,172785
20,70,7931,5,6,1960,1960,0,374,532,363,1269,1,1269,0,0,1269,0,0,1,1,3,1,6,1,1964,1,308,1,0,0,0,0,0,0,0,6,2008,155000
30,50,5784,5,8,1938,1996,0,0,0,190,190,1,886,0,0,886,0,0,1,0,2,1,4,0,1938,1,273,1,144,20,80,0,0,0,0,12,2009,91300
30,60,7879,4,5,1920,1950,0,495,0,225,720,0,720,0,0,720,0,0,1,0,2,1,4,0,NA,0,0,0,0,523,115,0,0,0,0,11,2009,34900
20,NA,12692,8,5,1992,1993,0,1231,0,1969,3200,1,3228,0,0,3228,1,0,3,0,4,1,10,1,1992,2,546,1,264,75,291,0,0,0,0,5,2007,430000
50,60,9120,7,6,1925,1950,0,329,0,697,1026,1,1133,687,0,1820,1,0,2,0,4,1,8,0,1925,1,240,0,0,100,0,0,0,0,0,6,2008,184000
20,65,7800,5,7,1967,2004,89,450,0,414,864,1,899,0,0,899,0,0,1,0,3,1,5,0,1967,1,288,1,64,0,0,0,0,0,0,6,2009,130000
20,70,7535,5,7,1958,1985,0,111,279,522,912,1,912,0,0,912,0,1,1,0,2,1,5,0,1958,1,297,1,12,285,0,0,0,0,480,6,2007,120000
160,21,1890,6,5,1973,1973,285,356,0,316,672,1,672,546,0,1218,0,0,1,1,3,1,7,0,1973,1,264,1,144,28,0,0,0,0,0,5,2007,113000
60,75,9803,7,5,2005,2005,0,400,0,466,866,1,866,902,0,1768,0,0,2,1,3,1,7,0,2005,2,603,1,0,108,0,0,0,0,0,2,2008,226700
20,70,9170,5,7,1965,1965,0,698,96,420,1214,1,1214,0,0,1214,1,0,1,0,2,1,6,0,1965,2,461,1,0,0,184,0,0,0,400,4,2007,140000
20,100,15602,7,8,1959,1997,0,1247,0,254,1501,1,1801,0,0,1801,1,0,2,0,1,1,6,2,1959,2,484,1,0,54,0,0,161,0,0,3,2010,289000
160,24,2308,6,5,1974,1974,0,257,495,103,855,1,855,467,0,1322,0,1,2,1,3,1,6,1,1974,2,440,1,260,0,0,0,0,0,0,6,2009,147000
90,60,7596,5,5,1952,1952,360,0,0,960,960,1,960,1000,0,1960,0,0,2,0,4,2,10,0,1952,2,400,0,0,0,0,0,0,0,0,7,2009,124500
60,80,9554,8,5,1993,1994,125,380,0,397,777,1,1065,846,0,1911,0,0,2,1,3,1,8,1,1993,2,471,1,182,81,0,0,0,0,0,9,2006,215000
20,75,7862,6,5,2009,2009,0,27,0,1191,1218,1,1218,0,0,1218,0,0,2,0,2,1,4,0,2009,2,676,1,0,102,0,0,0,0,0,9,2009,208300
70,60,9600,7,9,1928,2005,0,141,0,548,689,1,689,689,0,1378,0,0,2,0,3,1,7,1,1928,2,360,0,0,0,116,0,0,0,0,10,2008,161000
20,80,9600,5,6,1959,1959,132,991,0,50,1041,1,1041,0,0,1041,1,0,1,0,3,1,6,0,1959,1,270,1,224,88,0,0,0,0,0,7,2009,124500
20,75,14559,5,7,1951,2000,70,650,180,178,1008,1,1363,0,0,1363,1,0,1,0,2,1,6,2,1951,1,288,1,324,42,0,0,168,0,2000,6,2009,164900
120,40,6792,7,5,2005,2006,94,0,0,1368,1368,1,1368,0,0,1368,0,0,2,0,2,1,6,1,2005,2,474,1,132,35,0,0,0,0,0,3,2006,202665
20,70,9100,5,5,1958,1958,0,521,174,169,864,1,864,0,0,864,1,0,1,0,3,1,5,0,1964,2,624,1,0,0,0,0,0,0,0,7,2006,129900
20,71,9187,6,5,1983,1983,0,336,0,748,1084,1,1080,0,0,1080,0,0,1,1,3,1,5,0,1983,2,484,1,120,0,158,0,0,0,0,6,2007,134000
45,55,10594,5,5,1926,1950,0,0,0,768,768,0,789,0,0,789,0,0,1,0,2,1,5,0,1926,1,200,1,0,0,112,0,0,0,0,6,2007,96500
20,94,12220,10,5,2009,2009,305,1436,0,570,2006,1,2020,0,0,2020,1,0,2,1,3,1,9,1,2009,3,900,1,156,54,0,0,0,0,0,9,2009,402861
80,NA,10448,6,6,1972,1972,333,0,0,689,689,1,1378,741,0,2119,0,0,2,1,3,1,7,1,1972,2,583,1,0,104,0,0,0,0,0,8,2009,158000
60,79,10208,7,5,1996,1997,921,0,0,1264,1264,1,1277,1067,0,2344,0,0,2,1,3,1,7,1,1996,3,889,1,220,0,0,0,0,0,0,7,2009,265000
60,NA,9531,6,5,1998,1998,0,706,0,88,794,1,882,914,0,1796,1,0,2,1,3,1,7,0,1998,2,546,1,0,36,0,0,0,0,0,5,2007,211000
70,53,10918,7,9,1926,2004,0,0,0,1276,1276,1,1276,804,0,2080,0,0,1,1,3,1,9,2,1926,1,282,1,0,0,0,0,145,0,0,6,2009,234000
190,60,10800,4,7,1900,2000,0,0,0,0,0,0,694,600,0,1294,0,0,2,0,3,2,7,0,NA,0,0,0,220,114,210,0,0,0,0,8,2008,106250
20,90,11988,6,6,1957,1957,0,777,0,467,1244,1,1244,0,0,1244,0,0,1,1,3,1,6,2,1957,1,336,1,0,40,0,0,0,0,0,5,2007,150000
50,50,5000,6,7,1947,1950,0,399,0,605,1004,1,1004,660,0,1664,0,0,2,0,3,1,7,2,1950,2,420,1,0,24,36,0,0,0,0,10,2006,159000
60,130,40094,10,5,2007,2008,762,2260,0,878,3138,1,3138,1538,0,4676,1,0,3,1,3,1,11,1,2007,3,884,1,208,406,0,0,0,0,0,10,2007,184750
60,95,11787,7,5,1996,1997,594,719,0,660,1379,1,1383,1015,0,2398,1,0,2,1,3,1,8,1,1996,3,834,1,239,60,0,0,0,0,0,8,2007,315750
20,62,7500,7,5,2005,2005,0,0,0,1257,1257,1,1266,0,0,1266,0,0,2,0,3,1,6,1,2005,2,453,1,38,144,0,0,0,0,0,4,2006,176000
20,70,13300,5,7,1956,2000,0,377,0,551,928,1,928,0,0,928,0,0,1,0,2,1,4,0,1956,1,252,1,261,0,156,0,0,0,0,6,2007,132000
60,67,14948,9,5,2008,2008,268,1330,0,122,1452,1,1476,1237,0,2713,1,0,2,1,3,1,11,1,2008,3,858,1,126,66,0,0,0,0,0,11,2008,446261
30,58,9098,4,7,1920,2002,0,348,0,180,528,1,605,0,0,605,1,0,1,0,2,1,5,0,NA,0,0,0,0,0,144,0,0,0,0,7,2007,86000
20,NA,32668,6,3,1957,1975,NA,1219,0,816,2035,1,2515,0,0,2515,1,0,3,0,4,2,9,2,1975,2,484,1,0,0,200,0,0,0,0,3,2007,200624
80,85,10200,6,5,1988,1989,219,783,0,678,1461,1,1509,0,0,1509,1,0,2,0,3,1,5,1,1988,2,600,1,224,0,0,0,0,0,0,8,2008,175000
70,60,6155,6,8,1920,1999,0,0,0,611,611,1,751,611,0,1362,0,0,2,0,3,1,6,0,1920,2,502,1,0,0,84,0,0,0,0,6,2008,128000
20,60,7200,5,7,1955,2007,0,0,0,0,0,1,827,0,0,827,0,0,1,0,2,1,5,1,1967,1,392,1,0,0,0,0,0,0,0,4,2010,107500
20,50,5000,1,3,1946,1950,0,0,0,0,0,0,334,0,0,334,0,0,1,0,1,1,2,0,NA,0,0,0,0,0,0,0,0,0,0,1,2007,39300
60,74,9056,8,5,2004,2004,0,0,0,707,707,1,707,707,0,1414,0,0,2,1,3,1,6,1,2004,2,403,1,100,35,0,0,0,0,0,10,2006,178000
190,70,7000,5,7,1910,1991,0,969,0,148,1117,1,820,527,0,1347,1,0,1,0,3,1,5,0,NA,0,0,0,85,0,148,0,0,0,0,1,2008,107500
60,57,8924,7,5,1998,1999,0,0,0,880,880,1,880,844,0,1724,0,0,2,1,3,1,8,0,1998,2,527,1,120,155,0,0,0,0,0,7,2008,188000
20,NA,12735,4,5,1972,1972,0,600,0,264,864,1,864,0,0,864,0,0,1,0,3,1,5,0,1980,2,576,1,216,0,0,0,0,0,0,4,2008,111250
20,NA,11553,5,5,1968,1968,188,673,0,378,1051,1,1159,0,0,1159,0,0,1,1,3,1,7,1,1968,1,336,1,466,0,0,0,0,0,0,7,2006,158000
20,NA,11423,8,5,2001,2002,479,1358,0,223,1581,1,1601,0,0,1601,1,0,2,0,3,1,6,1,2001,2,670,1,180,0,0,0,0,0,2000,5,2010,272000
20,85,14601,9,5,2006,2006,584,1260,0,578,1838,1,1838,0,0,1838,1,0,2,0,2,1,8,1,2006,3,765,1,270,68,0,0,0,0,0,3,2009,315000
60,NA,11000,8,5,2000,2000,72,0,0,969,969,1,997,1288,0,2285,0,0,2,1,4,1,8,1,2000,3,648,1,0,56,0,0,0,0,0,6,2007,248000
20,78,10140,7,5,1998,1999,0,144,1127,379,1650,1,1680,0,0,1680,1,0,2,0,3,1,7,1,1998,2,583,1,78,73,0,0,0,0,0,6,2009,213250
120,34,4058,7,5,1998,1998,182,584,139,0,723,1,767,0,0,767,1,0,1,0,1,1,4,0,1998,1,367,1,120,40,0,0,0,0,0,6,2007,133000
60,58,17104,7,5,2006,2006,0,554,0,100,654,1,664,832,0,1496,1,0,2,1,3,1,7,1,2006,2,426,1,100,24,0,0,0,0,0,9,2006,179665
50,NA,13837,7,5,1988,1988,178,1002,202,0,1204,1,1377,806,0,2183,0,0,2,1,4,1,9,0,1988,3,786,1,0,0,0,0,0,0,0,2,2006,229000
50,70,8737,6,7,1923,1950,0,300,0,765,1065,1,915,720,0,1635,0,0,1,1,3,1,6,1,1950,2,440,1,0,38,0,144,0,0,0,5,2007,210000
85,54,7244,5,7,1970,1970,0,619,0,149,768,1,768,0,0,768,1,0,1,0,2,1,5,0,1987,2,624,1,104,0,0,0,0,0,0,4,2007,129500
20,49,8235,5,7,1955,1995,0,180,645,0,825,1,825,0,0,825,1,0,1,0,2,1,4,0,1963,2,720,1,140,50,0,0,0,0,0,6,2008,125000
60,75,9375,7,5,2003,2004,0,0,0,912,912,1,912,1182,0,2094,0,0,2,1,4,1,8,1,2003,2,615,1,182,182,0,0,0,0,0,11,2009,263000
120,53,4043,6,6,1977,1977,0,559,0,510,1069,1,1069,0,0,1069,0,0,2,0,2,1,4,0,1977,2,440,1,0,55,0,0,200,0,0,10,2008,140000
20,50,6000,5,6,1957,1957,0,308,0,620,928,1,928,0,0,928,0,0,1,0,3,1,5,0,1957,1,288,1,0,0,0,0,0,0,0,6,2008,112500
20,87,11146,8,5,2006,2006,250,0,0,1709,1709,1,1717,0,0,1717,0,0,2,0,3,1,7,1,2006,3,908,1,169,39,0,0,0,0,0,7,2009,255500
20,67,8777,4,5,1949,2003,0,0,0,0,0,1,1126,0,0,1126,0,0,2,0,2,1,5,0,2002,2,520,0,0,96,0,0,0,0,0,5,2009,108000
60,85,10625,7,5,2003,2004,292,866,0,132,998,1,1006,1040,0,2046,1,0,2,1,3,1,8,1,2003,3,871,1,320,62,0,0,0,0,0,8,2008,284000
45,58,6380,5,6,1922,1950,0,0,0,993,993,1,1048,0,0,1048,0,0,1,0,2,1,5,1,1922,1,280,1,0,0,116,0,0,0,0,8,2006,113000
20,69,14850,5,5,1957,1957,0,895,0,197,1092,1,1092,0,0,1092,1,0,1,0,2,1,6,1,1957,1,299,1,268,0,0,0,122,0,0,5,2006,141000
50,60,11040,4,6,1920,1950,0,637,0,0,637,1,897,439,0,1336,0,0,1,1,3,1,7,0,1994,1,570,1,0,47,120,0,0,0,0,9,2006,108000
60,57,21872,7,5,1996,1997,0,604,0,125,729,1,729,717,0,1446,0,1,2,1,3,1,6,1,1996,2,406,1,264,22,0,0,0,0,0,8,2008,175000
120,NA,3196,7,5,2003,2004,18,0,0,1374,1374,1,1557,0,0,1557,0,0,2,0,2,1,7,1,2003,2,420,1,143,20,0,0,0,0,0,10,2006,234000
20,NA,11341,5,6,1957,1996,180,1302,0,90,1392,1,1392,0,0,1392,1,0,1,1,3,1,5,1,1957,2,528,1,0,0,0,0,95,0,0,5,2010,121500
20,77,10010,5,5,1974,1975,0,1071,123,195,1389,1,1389,0,0,1389,1,0,1,0,2,1,6,1,1975,2,418,1,240,38,0,0,0,0,0,4,2006,170000
30,63,13907,5,6,1940,1969,0,290,0,706,996,1,996,0,0,996,1,0,1,0,3,1,6,1,NA,0,0,1,144,0,0,0,0,0,0,7,2008,108000
50,66,21780,6,7,1918,1950,0,0,0,1163,1163,1,1163,511,0,1674,0,0,2,0,4,1,8,1,1955,2,396,0,72,36,0,0,144,0,0,7,2008,185000
60,NA,13346,7,5,1992,2000,0,728,0,367,1095,1,1166,1129,0,2295,1,0,2,1,4,1,9,1,1992,2,590,1,0,40,0,0,0,0,0,7,2006,268000
70,66,6858,6,4,1915,1950,0,0,0,806,806,0,841,806,0,1647,1,0,1,1,4,1,6,0,1920,1,216,1,0,66,136,0,0,0,0,5,2010,128000
60,77,11198,9,5,2005,2007,245,0,0,1122,1122,1,1134,1370,0,2504,0,0,2,1,4,1,11,1,2005,3,656,1,144,39,0,0,0,0,0,6,2008,325000
20,70,10171,7,5,2004,2004,168,2,0,1515,1517,1,1535,0,0,1535,0,0,2,0,3,1,7,0,2004,2,532,1,0,0,0,0,0,0,0,3,2010,214000
50,79,12327,8,8,1983,2009,0,1441,0,55,1496,1,1496,636,0,2132,1,0,1,1,1,1,5,1,1983,2,612,1,349,40,0,0,0,0,0,9,2009,316600
90,NA,7032,5,5,1979,1979,0,943,0,0,943,1,943,0,0,943,1,0,1,0,2,1,4,2,1979,2,600,1,42,0,0,0,0,0,0,12,2006,135960
90,74,13101,5,5,1965,1965,108,231,0,1497,1728,1,1728,0,0,1728,0,0,2,0,6,2,10,0,1987,2,576,1,0,0,0,0,0,0,0,11,2008,142600
20,60,7332,6,6,1959,1959,207,414,0,450,864,1,864,0,0,864,1,0,1,0,2,1,4,0,1959,1,288,1,168,0,0,0,0,0,0,10,2006,120000
60,83,13159,7,5,2009,2009,0,0,0,846,846,1,846,846,0,1692,0,0,2,1,3,1,6,0,2009,2,650,1,208,114,0,0,0,0,0,7,2009,224500
80,76,9967,7,5,2000,2000,0,0,0,384,384,1,774,656,0,1430,0,0,2,1,3,1,8,1,2000,2,400,1,100,0,0,0,0,0,0,12,2007,170000
80,70,10500,5,7,1971,2005,82,349,0,23,372,1,576,533,0,1109,0,1,1,0,3,1,5,0,1971,1,288,1,35,0,0,0,0,0,0,12,2007,139000
50,80,8480,5,5,1947,1950,0,442,0,390,832,1,832,384,0,1216,0,0,1,0,2,1,6,0,1947,1,336,1,158,0,102,0,0,0,0,10,2008,118500
50,52,6292,7,7,1928,1950,0,0,0,861,861,1,877,600,0,1477,0,1,2,0,3,1,6,1,1928,1,216,1,0,50,0,0,0,0,0,8,2009,145000
80,96,11777,5,6,1966,1966,97,328,551,285,1164,1,1320,0,0,1320,1,0,1,0,3,1,6,2,1966,2,564,1,160,68,240,0,0,0,0,5,2006,164500
160,34,3604,7,5,2007,2007,0,0,0,689,689,1,703,689,0,1392,0,0,2,0,2,1,5,0,2007,2,540,1,0,102,0,0,0,0,0,2,2008,146000
50,81,12150,5,5,1954,1954,335,0,0,1050,1050,0,1050,745,0,1795,0,0,2,0,4,1,7,0,1954,1,352,1,0,0,0,0,0,0,0,11,2008,131500
20,NA,14585,6,6,1960,1987,85,594,219,331,1144,1,1429,0,0,1429,0,1,1,0,3,1,7,2,1960,2,572,1,216,110,0,0,0,0,0,6,2007,181900
20,98,12704,8,5,2008,2009,306,0,0,2042,2042,1,2042,0,0,2042,0,0,2,1,3,1,8,1,2009,3,1390,1,0,90,0,0,0,0,0,8,2009,253293
90,81,11841,6,5,1990,1990,104,816,0,0,816,1,816,0,0,816,1,0,1,0,3,1,5,0,NA,0,0,1,0,32,0,0,0,0,0,5,2007,118500
75,75,13500,10,9,1893,2000,0,0,0,1237,1237,1,1521,1254,0,2775,0,0,3,1,3,1,9,1,1988,2,880,1,105,502,0,0,0,0,0,7,2008,325000
50,51,6120,4,7,1935,1995,0,0,0,884,884,1,989,584,0,1573,0,0,1,0,3,1,6,0,1935,1,240,1,0,0,54,0,120,0,0,7,2009,133000
20,88,11443,8,5,2005,2006,208,1460,0,408,1868,1,2028,0,0,2028,1,0,2,0,2,1,7,2,2005,3,880,1,326,66,0,0,0,0,0,3,2006,369900
30,55,10267,6,7,1918,2000,0,210,606,0,816,1,838,0,0,838,1,0,1,0,2,1,5,0,1961,1,275,0,0,0,112,0,0,0,0,5,2008,130000
85,74,8740,5,6,1982,1982,0,672,0,168,840,1,860,0,0,860,1,0,1,0,2,1,4,0,1996,2,528,1,0,0,0,0,0,0,0,7,2009,137000
20,65,25095,5,8,1968,2003,0,1324,0,113,1437,1,1473,0,0,1473,2,0,1,0,1,1,5,2,1968,1,452,1,0,48,0,0,60,0,0,6,2009,143000
40,50,9100,5,6,1930,1960,0,0,0,742,742,1,779,0,156,935,0,0,1,0,2,1,4,0,1988,1,308,0.5,0,0,0,0,0,0,600,8,2008,79500
60,64,8320,7,5,2004,2004,0,490,0,280,770,1,770,812,0,1582,0,0,2,1,3,1,6,0,2004,2,520,1,0,45,0,0,0,0,0,9,2008,185900
60,97,13478,10,5,2008,2008,420,1338,0,384,1722,1,1728,568,0,2296,1,0,2,1,3,1,10,1,2008,3,842,1,382,274,0,0,0,0,0,6,2009,451950
20,60,6600,5,8,1982,2003,0,816,0,0,816,1,816,0,0,816,1,0,1,0,2,1,4,0,1985,2,816,1,0,0,0,0,0,0,0,6,2008,138000
120,NA,4435,6,5,2003,2003,170,685,0,163,848,1,848,0,0,848,1,0,1,0,1,1,4,0,2003,2,420,1,140,0,0,0,0,0,0,5,2009,140000
20,88,7990,5,6,1975,1975,0,0,0,924,924,1,924,0,0,924,0,0,1,0,3,1,5,0,1981,1,280,1,0,0,0,0,0,0,0,4,2008,110000
20,69,11302,8,5,2005,2006,238,1422,0,392,1814,1,1826,0,0,1826,1,0,2,0,3,1,7,1,2005,3,758,1,180,75,0,0,120,0,0,8,2006,319000
70,60,3600,6,7,1910,1993,0,0,0,684,684,0,684,684,0,1368,0,0,1,0,3,1,7,0,1930,1,216,0,0,158,0,0,0,0,0,10,2006,114504
120,53,3922,7,5,2006,2007,72,0,0,1258,1258,1,1402,0,0,1402,0,2,0,2,2,1,7,1,2006,3,648,1,120,16,0,0,0,0,0,2,2007,194201
20,80,12984,5,6,1977,1977,459,1283,147,0,1430,1,1647,0,0,1647,1,0,2,0,3,1,7,1,1977,2,621,1,0,0,0,0,0,0,0,3,2006,217500
160,24,1950,6,6,1980,1980,0,81,612,23,716,1,716,840,0,1556,1,0,2,1,3,1,6,1,1980,2,452,1,161,0,0,0,0,0,0,7,2008,151000
60,74,10927,8,5,2005,2005,280,546,0,512,1058,1,1058,846,0,1904,1,0,2,1,3,1,8,1,2003,2,736,1,179,60,0,0,0,0,0,6,2006,275000
50,50,9000,6,6,1937,1950,0,0,0,780,780,1,780,595,0,1375,0,0,1,1,3,1,6,1,1979,1,544,0.5,0,162,0,0,126,0,0,12,2007,141000
60,80,10041,8,5,1992,1992,0,789,0,119,908,1,927,988,0,1915,1,0,2,1,3,1,8,1,1992,2,506,1,120,150,0,0,0,0,0,2,2006,220000
160,30,3182,7,5,2004,2005,0,0,0,600,600,1,600,600,0,1200,0,0,2,1,2,1,4,0,2004,2,480,1,0,172,0,0,0,0,0,6,2010,151000
20,88,12803,7,5,2002,2002,99,922,0,572,1494,1,1494,0,0,1494,1,0,2,0,3,1,6,1,2002,2,530,1,192,36,0,0,0,0,0,9,2008,221000
60,85,13600,7,6,1965,1990,176,454,0,314,768,1,1186,800,0,1986,0,0,2,1,3,1,7,3,1965,2,486,1,0,42,0,0,189,0,0,10,2009,205000
20,82,12464,5,5,1996,1996,0,732,0,308,1040,1,1040,0,0,1040,1,0,1,0,3,1,6,0,2000,2,576,1,168,0,0,0,0,0,0,11,2009,152000
20,78,7800,5,8,1948,2002,0,603,0,293,896,1,1112,896,0,2008,1,0,3,0,3,1,8,0,1948,1,230,1,103,0,0,0,0,0,0,8,2006,225000
70,78,12168,8,6,1934,1998,0,428,0,537,965,1,1940,1254,0,3194,0,0,2,1,4,1,10,2,1934,2,380,1,0,0,0,0,0,0,0,9,2007,359100
20,61,7943,4,5,1961,1961,192,903,0,126,1029,1,1029,0,0,1029,1,0,1,0,3,1,5,0,1961,1,261,1,64,0,39,0,0,0,0,4,2007,118500
60,NA,11050,9,5,2000,2000,204,904,0,536,1440,1,1476,677,0,2153,1,0,2,1,3,1,8,2,2000,3,736,1,253,142,0,0,0,0,0,5,2009,313000
80,NA,10395,6,6,1978,1978,233,605,0,427,1032,1,1032,0,0,1032,0,1,2,0,3,1,6,1,1978,2,564,1,0,0,0,0,0,0,500,7,2007,148000
60,NA,11885,8,5,2001,2001,108,990,0,309,1299,1,1299,573,0,1872,1,0,2,1,3,1,7,1,2001,2,531,1,160,122,0,0,0,0,0,11,2009,261500
20,70,8402,5,5,2007,2007,0,206,0,914,1120,1,1120,0,0,1120,0,0,1,0,3,1,6,0,NA,0,0,1,0,30,0,0,0,0,0,12,2007,147000
180,21,1491,4,6,1972,1972,0,150,480,0,630,1,630,0,0,630,1,0,1,0,1,1,3,0,NA,0,0,1,96,24,0,0,0,0,0,5,2010,75500
85,80,8800,6,7,1963,1963,156,763,0,173,936,1,1054,0,0,1054,1,0,1,0,3,1,6,0,1963,2,480,1,120,0,0,0,0,0,0,5,2010,137500
60,NA,7861,6,5,2002,2003,0,457,0,326,783,1,807,702,0,1509,1,0,2,1,3,1,7,1,2002,2,393,1,100,75,0,0,0,0,0,6,2006,183200
45,59,7227,6,6,1954,1954,0,0,0,832,832,1,832,0,0,832,0,0,1,0,2,1,4,0,1962,2,528,1,0,0,0,0,0,0,0,6,2008,105500
20,90,11694,9,5,2007,2007,452,48,0,1774,1822,1,1828,0,0,1828,0,0,2,0,3,1,9,1,2007,3,774,1,0,108,0,0,260,0,0,7,2007,314813
60,85,12244,8,5,2003,2003,226,871,0,611,1482,1,1482,780,0,2262,1,0,2,1,4,1,10,2,2003,3,749,1,168,0,0,0,0,0,0,8,2008,305000
30,45,8248,3,3,1914,1950,0,41,0,823,864,0,864,0,0,864,1,0,1,0,2,1,5,0,NA,0,0,0,0,0,100,0,0,0,0,9,2008,67000
60,90,10800,6,7,1974,1997,0,956,182,384,1522,1,1548,1066,0,2614,0,0,2,1,4,1,9,1,1974,2,624,1,38,243,0,0,0,0,0,6,2008,240000
20,71,7064,5,6,1977,1977,153,560,0,420,980,1,980,0,0,980,0,0,1,0,3,1,6,0,1986,2,484,1,192,0,0,0,0,0,0,7,2009,135000
160,NA,2117,6,5,2000,2000,513,420,0,336,756,1,756,756,0,1512,0,0,2,1,2,1,4,1,2000,2,440,1,0,32,0,0,0,0,0,6,2007,168500
60,80,10400,6,5,1972,1972,288,247,0,485,732,1,1012,778,0,1790,1,0,1,2,4,1,8,1,1972,2,484,1,148,0,0,0,147,0,0,11,2006,165150
20,87,10000,6,6,1962,1962,261,0,0,1116,1116,1,1116,0,0,1116,0,0,1,1,3,1,5,0,1962,2,440,1,0,0,0,0,385,0,0,2,2010,160000
20,NA,12342,5,5,1960,1978,0,0,0,978,978,1,1422,0,0,1422,0,0,1,0,3,1,6,1,1960,1,286,1,0,0,36,0,0,0,600,8,2007,139900
80,80,9600,6,6,1955,1972,164,674,132,350,1156,1,1520,0,0,1520,1,0,1,0,3,1,7,2,1955,1,364,1,0,0,189,0,0,0,0,3,2010,153000
